76.864261,-61.469719,1.015565
77.205632,-60.919409,1.028064
77.541514,-60.362530,1.040362
77.871821,-59.799347,1.052473
78.196469,-59.230126,1.064409
78.515375,-58.655133,1.076186
78.828452,-58.074634,1.087814
79.135618,-57.488894,1.099308
79.436788,-56.898180,1.110679
79.731877,-56.302757,1.121938
80.020801,-55.702891,1.133099
80.303475,-55.098848,1.144172
80.579816,-54.490893,1.155169
80.849739,-53.879293,1.166101
81.113159,-53.264312,1.176979
81.369992,-52.646218,1.187815
81.620153,-52.025275,1.198618
81.863559,-51.401750,1.209401
82.100125,-50.775909,1.220174
82.329767,-50.148016,1.230948
82.552399,-49.518338,1.241734
82.767939,-48.887142,1.252544
82.976300,-48.254691,1.263387
83.177400,-47.621253,1.274276
83.371153,-46.987093,1.285223
83.557475,-46.352477,1.296238
83.736283,-45.717671,1.307334
83.907490,-45.082941,1.318522
84.071014,-44.448551,1.329817
84.226770,-43.814769,1.341229
84.374672,-43.181860,1.352773
84.514638,-42.550089,1.364462
84.646582,-41.919723,1.376310
84.770420,-41.291027,1.388331
84.886068,-40.664268,1.400542
84.993442,-40.039710,1.412918
85.092487,-39.417578,1.425280
85.183304,-38.797887,1.437566
85.266036,-38.180593,1.449765
85.340829,-37.565649,1.461869
85.407828,-36.953010,1.473870
85.467176,-36.342630,1.485758
85.519018,-35.734463,1.497525
85.563500,-35.128465,1.509164
85.600765,-34.524588,1.520665
85.630959,-33.922788,1.532022
85.654227,-33.323018,1.543226
85.670712,-32.725234,1.554270
85.680560,-32.129389,1.565147
85.683916,-31.535438,1.575850
85.680923,-30.943335,1.586373
85.671727,-30.353034,1.596709
85.656473,-29.764490,1.606853
85.635305,-29.177656,1.616798
85.608367,-28.592488,1.626539
85.575805,-28.008940,1.636070
85.537763,-27.426965,1.645388
85.494386,-26.846519,1.654487
85.445819,-26.267556,1.663363
85.392206,-25.690029,1.672013
85.333692,-25.113893,1.680431
85.270421,-24.539103,1.688615
85.202539,-23.965613,1.696562
85.130189,-23.393377,1.704268
85.053518,-22.822349,1.711730
84.972668,-22.252484,1.718947
84.887786,-21.683736,1.725915
84.799016,-21.116060,1.732633
84.706502,-20.549409,1.739099
84.610389,-19.983739,1.745310
84.510822,-19.419002,1.751266
84.407945,-18.855155,1.756964
84.301904,-18.292150,1.762404
84.192842,-17.729943,1.767585
84.080906,-17.168488,1.772505
83.966238,-16.607738,1.777164
83.848984,-16.047649,1.781561
83.729289,-15.488174,1.785695
83.607298,-14.929268,1.789565
83.483154,-14.370886,1.793172
83.357003,-13.812981,1.796515
83.228990,-13.255507,1.799593
83.099258,-12.698420,1.802407
82.967954,-12.141674,1.804956
82.835221,-11.585222,1.807239
82.701204,-11.029020,1.809258
82.566047,-10.473021,1.811012
82.429897,-9.917179,1.812500
82.292896,-9.361450,1.813724
82.155191,-8.805787,1.814683
82.016925,-8.250145,1.815377
81.878244,-7.694478,1.815806
81.739291,-7.138740,1.815970
81.600212,-6.582886,1.815871
81.461152,-6.026870,1.815507
81.322254,-5.470646,1.814879
81.183665,-4.914169,1.813988
81.045527,-4.357393,1.812833
80.907987,-3.800272,1.811416
80.771189,-3.242761,1.809735
80.635277,-2.684814,1.807793
80.500397,-2.126384,1.805589
80.366692,-1.567428,1.803123
80.234308,-1.007898,1.800397
80.103389,-0.447749,1.797410
79.974079,0.113064,1.794284
79.846459,0.674565,1.791283
79.720460,1.236732,1.788441
79.595998,1.799535,1.785759
79.472985,2.362943,1.783236
79.351337,2.926927,1.780872
79.230967,3.491458,1.778667
79.111789,4.056505,1.776619
78.993717,4.622039,1.774730
78.876665,5.188030,1.772999
78.760547,5.754449,1.771424
78.645277,6.321265,1.770007
78.530769,6.888449,1.768747
78.416937,7.455971,1.767643
78.303695,8.023802,1.766696
78.190957,8.591912,1.765904
78.078637,9.160270,1.765269
77.966649,9.728848,1.764790
77.854907,10.297615,1.764466
77.743324,10.866542,1.764298
77.631816,11.435599,1.764285
77.520295,12.004757,1.764427
77.408676,12.573984,1.764725
77.296873,13.143253,1.765179
77.184800,13.712533,1.765787
77.072371,14.281794,1.766551
76.959500,14.851007,1.767470
76.846100,15.420142,1.768544
76.732086,15.989169,1.769774
76.617372,16.558059,1.771159
76.501872,17.126781,1.772700
76.385499,17.695306,1.774396
76.268168,18.263604,1.776248
76.149793,18.831646,1.778256
76.030287,19.399402,1.780419
75.909565,19.966841,1.782739
75.787541,20.533935,1.785216
75.664129,21.100654,1.787848
75.539242,21.666967,1.790638
75.412794,22.232845,1.793584
75.284701,22.798259,1.796688
75.154875,23.363179,1.799948
75.023230,23.927574,1.803366
74.889681,24.491415,1.806941
74.754142,25.054673,1.810674
74.616526,25.617318,1.814565
74.476748,26.179319,1.818614
74.334721,26.740648,1.822821
74.190360,27.301274,1.827187
74.043578,27.861168,1.831710
73.894289,28.420300,1.836392
73.742408,28.978641,1.841232
73.587849,29.536159,1.846231
73.430525,30.092827,1.851387
73.270350,30.648614,1.856702
73.107239,31.203490,1.862176
72.941105,31.757425,1.867806
72.771863,32.310391,1.873595
72.599426,32.862357,1.879541
72.423708,33.413293,1.885644
72.244623,33.963170,1.891904
72.062086,34.511957,1.898319
71.876010,35.059626,1.904891
71.686310,35.606147,1.911617
71.492899,36.151489,1.918497
71.295691,36.695623,1.925531
71.094600,37.238519,1.932718
70.889540,37.780148,1.940055
70.680426,38.320480,1.947544
70.467171,38.859485,1.955181
70.249689,39.397133,1.962967
70.027894,39.933395,1.970880
69.801713,40.468240,1.978811
69.571142,41.001632,1.986722
69.336204,41.533533,1.994612
69.096922,42.063907,2.002483
68.853319,42.592715,2.010336
68.605417,43.119919,2.018172
68.353240,43.645483,2.025991
68.096810,44.169369,2.033793
67.836150,44.691538,2.041581
67.571283,45.211953,2.049355
67.302230,45.730578,2.057116
67.029017,46.247373,2.064863
66.751664,46.762301,2.072600
66.470195,47.275326,2.080325
66.184632,47.786409,2.088040
65.894999,48.295512,2.095747
65.601318,48.802598,2.103445
65.303612,49.307630,2.111135
65.001904,49.810569,2.118819
64.696216,50.311379,2.126497
64.386572,50.810020,2.134169
64.072993,51.306457,2.141838
63.755503,51.800651,2.149503
63.434125,52.292565,2.157166
63.108882,52.782161,2.164827
62.779795,53.269401,2.172487
62.446889,53.754248,2.180147
62.110185,54.236664,2.187808
61.769707,54.716611,2.195470
61.425477,55.194053,2.203135
61.077518,55.668951,2.210802
60.725853,56.141267,2.218474
60.370505,56.610965,2.226151
60.011496,57.078006,2.233833
59.648850,57.542353,2.241521
59.282588,58.003968,2.249217
58.912734,58.462814,2.256920
58.539311,58.918853,2.264633
58.162341,59.372047,2.272355
57.781848,59.822359,2.280087
57.397853,60.269751,2.287830
57.010380,60.714186,2.295585
56.619451,61.155625,2.303353
56.225090,61.594032,2.311135
55.827318,62.029369,2.318930
55.426160,62.461597,2.326741
55.021637,62.890680,2.334567
54.613773,63.316580,2.342409
54.202589,63.739259,2.350269
53.788110,64.158679,2.358147
53.370357,64.574804,2.366043
52.949354,64.987595,2.373959
52.525123,65.397014,2.381895
52.097688,65.803025,2.389852
51.667070,66.205589,2.397831
51.233293,66.604669,2.405832
50.796379,67.000227,2.413855
50.356352,67.392226,2.421903
49.913233,67.780628,2.429975
49.467046,68.165396,2.438071
49.017814,68.546491,2.446194
48.565559,68.923876,2.454343
48.110305,69.297514,2.462519
47.652073,69.667367,2.470723
47.190887,70.033397,2.478955
46.726769,70.395567,2.487215
46.259743,70.753839,2.495506
45.789830,71.108175,2.503827
45.317055,71.458539,2.512178
44.841439,71.804891,2.520560
44.363005,72.147195,2.528975
43.881777,72.485413,2.537422
43.397777,72.819508,2.545902
42.911027,73.149441,2.554415
42.421551,73.475175,2.562963
41.929371,73.796673,2.571545
41.434510,74.113897,2.580161
40.936991,74.426809,2.588814
40.436837,74.735372,2.597502
39.934070,75.039548,2.606211
39.428718,75.339307,2.614901
38.920820,75.634640,2.623565
38.410419,75.925541,2.632202
37.897555,76.212005,2.640815
37.382271,76.494027,2.649402
36.864609,76.771601,2.657965
36.344609,77.044720,2.666504
35.822314,77.313380,2.675019
35.297766,77.577576,2.683512
34.771006,77.837300,2.691982
34.242076,78.092549,2.700430
33.711018,78.343315,2.708856
33.177874,78.589595,2.717261
32.642684,78.831381,2.725647
32.105492,79.068669,2.734012
31.566338,79.301453,2.742358
31.025265,79.529728,2.750685
30.482314,79.753487,2.758994
29.937527,79.972725,2.767285
29.390945,80.187438,2.775559
28.842611,80.397618,2.783817
28.292566,80.603260,2.792059
27.740852,80.804360,2.800286
27.187510,81.000911,2.808499
26.632583,81.192908,2.816697
26.076111,81.380345,2.824883
